Transaction_ID,Date,Product_ID,Category,Payment_Method,Customer_ID,Name,Email,City,Region,Country,Customer_Type
2774,01/12/2023,4,Toys,Credit Card,106,Jenny Grey,diana@example.com,Phoenix,West,USA,VIP
4145,01/13/2023,4,Toys,Paypal,102,Charlie Brown,alice@example.com,Philadelphia,East,USA,New
1922,01/13/2023,12,Apparel,Bank Transfer,108,Charlie Brown,diana@example.com,San Antonio,South,USA,VIP
6930,01/13/2023,5,Accessories,Klarna,104,George Hill,fiona@example.com,San Diego,West,USA,New
4722,01/13/2023,8,Home,Credit Card,103,Evan Black,jenny@example.com,Dallas,South,USA,New
4034,01/13/2023,14,Toys,Bank Transfer,100,Alice Smith,evan@example.com,San Jose,West,USA,New
8611,01/14/2023,6,Electronics,Bank Transfer,108,Jenny Grey,alice@example.com,New York,East,USA,VIP
5559,01/14/2023,10,Accessories,Paypal,105,Bob Jones,bob@example.com,Los Angeles,West,USA,New
6869,01/14/2023,13,Home,Credit Card,101,Fiona Green,evan@example.com,Chicago,Midwest,USA,VIP
1191,01/15/2023,9,Toys,Bank Transfer,106,Ian Blue,ian@example.com,Houston,South,USA,Returning
1548,01/15/2023,1,Electronics,Paypal,102,George Hill,evan@example.com,Phoenix,West,USA,VIP
1804,01/15/2023,9,Toys,Bank Transfer,105,Charlie Brown,evan@example.com,Philadelphia,East,USA,VIP
4371,01/15/2023,4,Toys,Paypal,107,Bob Jones,alice@example.com,San Antonio,South,USA,VIP
5554,01/15/2023,3,Home,Paypal,102,Charlie Brown,evan@example.com,San Diego,West,USA,Returning
8061,01/16/2023,4,Toys,Credit Card,104,Evan Black,hannah@example.com,Dallas,South,USA,Returning
9509,01/17/2023,1,Electronics,Credit Card,105,Bob Jones,ian@example.com,San Jose,West,USA,Returning
8237,01/17/2023,5,Accessories,Klarna,100,Alice Smith,jenny@example.com,New York,East,USA,New
6643,01/17/2023,15,Accessories,Paypal,109,Charlie Brown,diana@example.com,Los Angeles,West,USA,VIP
7026,01/18/2023,4,Toys,Klarna,106,Fiona Green,charlie@example.com,Chicago,Midwest,USA,VIP
5703,01/18/2023,6,Electronics,Credit Card,103,Alice Smith,george@example.com,Houston,South,USA,New
3563,01/19/2023,2,Apparel,Bank Transfer,109,Alice Smith,george@example.com,Phoenix,West,USA,New
5687,01/19/2023,9,Toys,Bank Transfer,106,Ian Blue,alice@example.com,Philadelphia,East,USA,VIP
2140,01/20/2023,13,Home,Credit Card,106,Evan Black,fiona@example.com,San Antonio,South,USA,New
7641,01/20/2023,5,Accessories,Paypal,104,Bob Jones,ian@example.com,San Diego,West,USA,New
1435,01/20/2023,15,Accessories,Bank Transfer,107,Bob Jones,evan@example.com,Dallas,South,USA,Returning
6828,01/21/2023,3,Home,Klarna,107,Charlie Brown,hannah@example.com,San Jose,West,USA,New
2326,01/22/2023,2,Apparel,Paypal,104,Bob Jones,jenny@example.com,New York,East,USA,New
3791,01/22/2023,11,Electronics,Klarna,104,Charlie Brown,ian@example.com,Los Angeles,West,USA,VIP
5959,01/23/2023,6,Electronics,Bank Transfer,106,Fiona Green,jenny@example.com,Chicago,Midwest,USA,New
7071,01/24/2023,12,Apparel,Klarna,105,George Hill,jenny@example.com,Houston,South,USA,New
9620,01/25/2023,3,Home,Bank Transfer,103,Fiona Green,diana@example.com,Phoenix,West,USA,New
8137,01/25/2023,7,Apparel,Klarna,101,Charlie Brown,alice@example.com,Philadelphia,East,USA,Returning
2506,01/26/2023,12,Apparel,Paypal,107,Jenny Grey,bob@example.com,San Antonio,South,USA,VIP
1947,01/26/2023,3,Home,Bank Transfer,102,Diana White,evan@example.com,San Diego,West,USA,Returning
6856,01/26/2023,3,Home,Paypal,101,Charlie Brown,jenny@example.com,Dallas,South,USA,New
1157,01/26/2023,13,Home,Paypal,109,Evan Black,george@example.com,San Jose,West,USA,VIP
8528,01/26/2023,1,Electronics,Paypal,106,Charlie Brown,fiona@example.com,New York,East,USA,VIP
8895,01/27/2023,3,Home,Bank Transfer,109,Diana White,charlie@example.com,Los Angeles,West,USA,New
6891,01/28/2023,6,Electronics,Klarna,105,Alice Smith,ian@example.com,Chicago,Midwest,USA,Returning
4004,01/28/2023,5,Accessories,Credit Card,107,Diana White,charlie@example.com,Houston,South,USA,New
2304,01/28/2023,8,Home,Bank Transfer,105,Evan Black,diana@example.com,Phoenix,West,USA,Returning
5294,01/28/2023,10,Accessories,Paypal,106,Fiona Green,evan@example.com,Philadelphia,East,USA,New
4055,01/29/2023,15,Accessories,Paypal,101,Charlie Brown,charlie@example.com,San Antonio,South,USA,VIP
7373,01/29/2023,7,Apparel,Credit Card,109,Alice Smith,bob@example.com,San Diego,West,USA,VIP
3471,01/30/2023,8,Home,Credit Card,101,Jenny Grey,diana@example.com,Dallas,South,USA,Returning
4177,01/30/2023,5,Accessories,Paypal,105,George Hill,george@example.com,San Jose,West,USA,New
2544,01/30/2023,14,Toys,Klarna,108,Ian Blue,bob@example.com,New York,East,USA,Returning
7961,01/31/2023,3,Home,Klarna,102,Fiona Green,alice@example.com,Los Angeles,West,USA,VIP
2566,01/31/2023,11,Electronics,Bank Transfer,109,Fiona Green,bob@example.com,Chicago,Midwest,USA,VIP
4992,02/01/2023,12,Apparel,Credit Card,107,Ian Blue,hannah@example.com,Houston,South,USA,Returning
9045,02/01/2023,5,Accessories,Paypal,104,Charlie Brown,hannah@example.com,Phoenix,West,USA,Returning
8443,02/01/2023,3,Home,Paypal,105,Evan Black,jenny@example.com,Philadelphia,East,USA,Returning
7141,02/01/2023,2,Apparel,Klarna,105,Evan Black,bob@example.com,San Antonio,South,USA,Returning
8120,02/02/2023,3,Home,Bank Transfer,109,Evan Black,fiona@example.com,San Diego,West,USA,Returning
3355,02/02/2023,14,Toys,Paypal,102,Hannah Lee,george@example.com,Dallas,South,USA,New
2672,02/02/2023,6,Electronics,Credit Card,104,Alice Smith,alice@example.com,San Jose,West,USA,Returning
5722,02/03/2023,15,Accessories,Klarna,100,Jenny Grey,george@example.com,New York,East,USA,Returning
6855,02/03/2023,9,Toys,Klarna,101,Jenny Grey,hannah@example.com,Los Angeles,West,USA,VIP
6723,02/03/2023,3,Home,Klarna,109,Diana White,ian@example.com,Chicago,Midwest,USA,VIP
8689,02/03/2023,15,Accessories,Paypal,102,Hannah Lee,hannah@example.com,Houston,South,USA,New
2683,02/04/2023,9,Toys,Paypal,103,Ian Blue,diana@example.com,Phoenix,West,USA,Returning
9678,02/04/2023,15,Accessories,Paypal,108,Bob Jones,hannah@example.com,Philadelphia,East,USA,Returning
8726,02/05/2023,10,Accessories,Bank Transfer,100,Charlie Brown,diana@example.com,San Antonio,South,USA,VIP
9130,02/05/2023,1,Electronics,Bank Transfer,102,Hannah Lee,fiona@example.com,San Diego,West,USA,VIP
2080,02/05/2023,15,Accessories,Klarna,102,Evan Black,charlie@example.com,Dallas,South,USA,VIP
2600,02/05/2023,15,Accessories,Bank Transfer,105,Alice Smith,george@example.com,San Jose,West,USA,Returning
1332,02/05/2023,6,Electronics,Paypal,104,Fiona Green,hannah@example.com,New York,East,USA,Returning
7106,02/06/2023,12,Apparel,Bank Transfer,102,Ian Blue,jenny@example.com,Los Angeles,West,USA,New
5200,02/06/2023,8,Home,Credit Card,103,Ian Blue,fiona@example.com,Chicago,Midwest,USA,VIP
9512,02/06/2023,5,Accessories,Credit Card,106,Alice Smith,jenny@example.com,Houston,South,USA,VIP
4281,02/06/2023,5,Accessories,Bank Transfer,102,Charlie Brown,charlie@example.com,Phoenix,West,USA,VIP
8959,02/07/2023,2,Apparel,Credit Card,108,Alice Smith,hannah@example.com,Philadelphia,East,USA,VIP
4342,02/07/2023,6,Electronics,Paypal,107,George Hill,george@example.com,San Antonio,South,USA,VIP
1148,02/07/2023,5,Accessories,Bank Transfer,101,Diana White,jenny@example.com,San Diego,West,USA,Returning
8595,02/07/2023,4,Toys,Paypal,104,Bob Jones,hannah@example.com,Dallas,South,USA,Returning
9530,02/07/2023,2,Apparel,Credit Card,103,Hannah Lee,jenny@example.com,San Jose,West,USA,VIP
9076,02/08/2023,3,Home,Paypal,104,Ian Blue,george@example.com,New York,East,USA,VIP
4330,02/08/2023,5,Accessories,Klarna,102,George Hill,diana@example.com,Los Angeles,West,USA,Returning
2896,02/08/2023,13,Home,Paypal,109,Fiona Green,diana@example.com,Chicago,Midwest,USA,Returning
5055,02/08/2023,15,Accessories,Credit Card,100,Jenny Grey,ian@example.com,Houston,South,USA,New
6007,02/09/2023,14,Toys,Klarna,107,Fiona Green,george@example.com,Phoenix,West,USA,Returning
6637,02/09/2023,15,Accessories,Klarna,108,Ian Blue,alice@example.com,Philadelphia,East,USA,New
2865,02/09/2023,3,Home,Bank Transfer,107,Evan Black,diana@example.com,San Antonio,South,USA,VIP
6408,02/09/2023,10,Accessories,Bank Transfer,103,Evan Black,alice@example.com,San Diego,West,USA,VIP
5759,02/10/2023,13,Home,Bank Transfer,101,Bob Jones,fiona@example.com,Dallas,South,USA,VIP
9046,02/10/2023,5,Accessories,Bank Transfer,103,Fiona Green,bob@example.com,San Jose,West,USA,Returning
2099,02/10/2023,5,Accessories,Credit Card,108,Fiona Green,george@example.com,New York,East,USA,Returning
2354,02/10/2023,8,Home,Paypal,109,Fiona Green,hannah@example.com,Los Angeles,West,USA,VIP
4550,02/11/2023,2,Apparel,Paypal,108,Charlie Brown,fiona@example.com,Chicago,Midwest,USA,VIP
6083,02/11/2023,6,Electronics,Paypal,104,George Hill,evan@example.com,Houston,South,USA,New
9737,02/11/2023,7,Apparel,Paypal,104,Ian Blue,jenny@example.com,Phoenix,West,USA,Returning
4343,02/11/2023,5,Accessories,Klarna,109,Alice Smith,charlie@example.com,Philadelphia,East,USA,Returning
8983,02/11/2023,3,Home,Credit Card,102,Diana White,ian@example.com,San Antonio,South,USA,New
6104,02/12/2023,4,Toys,Klarna,105,Jenny Grey,hannah@example.com,San Diego,West,USA,VIP
9359,02/12/2023,3,Home,Bank Transfer,106,Ian Blue,evan@example.com,Dallas,South,USA,VIP
1343,02/12/2023,15,Accessories,Paypal,109,Evan Black,alice@example.com,San Jose,West,USA,Returning
2532,02/12/2023,4,Toys,Credit Card,108,Fiona Green,hannah@example.com,New York,East,USA,Returning
2438,02/12/2023,15,Accessories,Klarna,106,Hannah Lee,hannah@example.com,Los Angeles,West,USA,VIP
3991,02/13/2023,15,Accessories,Credit Card,102,Ian Blue,george@example.com,Chicago,Midwest,USA,New
3493,02/13/2023,10,Accessories,Bank Transfer,106,Hannah Lee,george@example.com,Houston,South,USA,New
6083,02/13/2023,8,Home,Credit Card,100,Diana White,hannah@example.com,Phoenix,West,USA,New
5507,02/14/2023,4,Toys,Credit Card,101,Jenny Grey,alice@example.com,Philadelphia,East,USA,Returning
6700,02/14/2023,14,Toys,Credit Card,103,Alice Smith,diana@example.com,San Antonio,South,USA,New
2361,02/15/2023,12,Apparel,Bank Transfer,106,Evan Black,charlie@example.com,San Diego,West,USA,Returning
7256,02/15/2023,11,Electronics,Paypal,108,George Hill,fiona@example.com,Dallas,South,USA,Returning
1305,02/15/2023,1,Electronics,Paypal,104,Bob Jones,jenny@example.com,San Jose,West,USA,VIP
8222,02/15/2023,8,Home,Klarna,107,Alice Smith,jenny@example.com,New York,East,USA,VIP
3670,02/15/2023,7,Apparel,Credit Card,106,Charlie Brown,ian@example.com,Los Angeles,West,USA,New
7850,02/16/2023,13,Home,Klarna,104,Diana White,charlie@example.com,Chicago,Midwest,USA,New
2617,02/16/2023,6,Electronics,Paypal,102,Charlie Brown,fiona@example.com,Houston,South,USA,Returning
8707,02/16/2023,9,Toys,Credit Card,102,Alice Smith,ian@example.com,Phoenix,West,USA,VIP
4476,02/17/2023,5,Accessories,Paypal,105,Bob Jones,ian@example.com,Philadelphia,East,USA,VIP
5340,02/17/2023,11,Electronics,Klarna,109,Alice Smith,fiona@example.com,San Antonio,South,USA,Returning
3975,02/17/2023,1,Electronics,Credit Card,103,Diana White,evan@example.com,San Diego,West,USA,New
5587,02/18/2023,3,Home,Klarna,102,Charlie Brown,diana@example.com,Dallas,South,USA,New
4613,02/19/2023,11,Electronics,Bank Transfer,103,Alice Smith,evan@example.com,San Jose,West,USA,Returning
1764,02/19/2023,13,Home,Klarna,102,Fiona Green,diana@example.com,New York,East,USA,VIP
7445,02/19/2023,14,Toys,Credit Card,109,Bob Jones,evan@example.com,Los Angeles,West,USA,Returning
5145,02/19/2023,10,Accessories,Paypal,105,Jenny Grey,jenny@example.com,Chicago,Midwest,USA,Returning
8399,02/20/2023,2,Apparel,Klarna,106,Evan Black,jenny@example.com,Houston,South,USA,New
9168,02/20/2023,15,Accessories,Credit Card,103,Hannah Lee,alice@example.com,Phoenix,West,USA,VIP
6251,02/20/2023,2,Apparel,Paypal,102,Charlie Brown,fiona@example.com,Philadelphia,East,USA,New
9792,02/20/2023,14,Toys,Bank Transfer,102,Evan Black,george@example.com,San Antonio,South,USA,New
1868,02/20/2023,7,Apparel,Credit Card,102,Ian Blue,bob@example.com,San Diego,West,USA,VIP
7451,02/21/2023,1,Electronics,Bank Transfer,108,Bob Jones,diana@example.com,Dallas,South,USA,New
7385,02/21/2023,1,Electronics,Credit Card,102,Bob Jones,jenny@example.com,San Jose,West,USA,Returning
6362,02/21/2023,2,Apparel,Paypal,102,Fiona Green,ian@example.com,New York,East,USA,Returning
7255,02/22/2023,14,Toys,Credit Card,107,Fiona Green,hannah@example.com,Los Angeles,West,USA,VIP
8518,02/23/2023,2,Apparel,Paypal,103,Diana White,charlie@example.com,Chicago,Midwest,USA,Returning
9523,02/23/2023,8,Home,Klarna,106,Ian Blue,hannah@example.com,Houston,South,USA,Returning
4266,02/23/2023,11,Electronics,Credit Card,102,Alice Smith,hannah@example.com,Phoenix,West,USA,Returning
7820,02/23/2023,6,Electronics,Bank Transfer,107,Diana White,fiona@example.com,Philadelphia,East,USA,Returning
5091,02/24/2023,8,Home,Klarna,102,Hannah Lee,alice@example.com,San Antonio,South,USA,New
1233,02/24/2023,7,Apparel,Klarna,104,Hannah Lee,bob@example.com,San Diego,West,USA,Returning
2634,02/24/2023,15,Accessories,Credit Card,100,Charlie Brown,charlie@example.com,Dallas,South,USA,VIP
6767,02/25/2023,10,Accessories,Paypal,104,Hannah Lee,charlie@example.com,San Jose,West,USA,New
3779,02/26/2023,10,Accessories,Paypal,105,Jenny Grey,bob@example.com,New York,East,USA,Returning
5177,02/26/2023,13,Home,Klarna,106,Hannah Lee,ian@example.com,Los Angeles,West,USA,Returning
5885,02/26/2023,10,Accessories,Credit Card,101,Alice Smith,bob@example.com,Chicago,Midwest,USA,VIP
2496,02/26/2023,4,Toys,Klarna,101,Diana White,fiona@example.com,Houston,South,USA,New
2844,02/26/2023,3,Home,Credit Card,108,Alice Smith,evan@example.com,Phoenix,West,USA,Returning
9590,02/27/2023,7,Apparel,Bank Transfer,109,Bob Jones,charlie@example.com,Philadelphia,East,USA,VIP
1551,02/27/2023,13,Home,Bank Transfer,100,Charlie Brown,fiona@example.com,San Antonio,South,USA,New
2946,02/27/2023,9,Toys,Paypal,101,Diana White,charlie@example.com,San Diego,West,USA,New
9445,02/27/2023,7,Apparel,Bank Transfer,101,Fiona Green,ian@example.com,Dallas,South,USA,Returning
4607,02/28/2023,4,Toys,Credit Card,109,Evan Black,jenny@example.com,San Jose,West,USA,VIP
1362,02/28/2023,7,Apparel,Credit Card,106,Evan Black,george@example.com,New York,East,USA,VIP
2824,03/01/2023,10,Accessories,Paypal,105,Jenny Grey,diana@example.com,Los Angeles,West,USA,Returning
5775,03/01/2023,7,Apparel,Klarna,108,George Hill,jenny@example.com,Chicago,Midwest,USA,Returning
4300,03/01/2023,13,Home,Credit Card,106,George Hill,charlie@example.com,Houston,South,USA,Returning
5312,03/01/2023,2,Apparel,Klarna,102,Ian Blue,alice@example.com,Phoenix,West,USA,VIP
6153,03/01/2023,4,Toys,Bank Transfer,102,Hannah Lee,fiona@example.com,Philadelphia,East,USA,New
3648,03/02/2023,7,Apparel,Paypal,100,Diana White,bob@example.com,San Antonio,South,USA,Returning
4158,03/02/2023,10,Accessories,Bank Transfer,107,Bob Jones,charlie@example.com,San Diego,West,USA,Returning
8707,03/02/2023,4,Toys,Klarna,100,Alice Smith,evan@example.com,Dallas,South,USA,New
8334,03/02/2023,4,Toys,Bank Transfer,101,Jenny Grey,hannah@example.com,San Jose,West,USA,New
1016,03/02/2023,12,Apparel,Klarna,106,Fiona Green,diana@example.com,New York,East,USA,VIP
7259,03/03/2023,10,Accessories,Credit Card,100,Charlie Brown,fiona@example.com,Los Angeles,West,USA,Returning
7953,03/03/2023,13,Home,Credit Card,103,Diana White,alice@example.com,Chicago,Midwest,USA,VIP
8180,03/03/2023,6,Electronics,Bank Transfer,108,Bob Jones,ian@example.com,Houston,South,USA,New
2374,03/04/2023,11,Electronics,Bank Transfer,107,Bob Jones,alice@example.com,Phoenix,West,USA,Returning
4411,03/04/2023,10,Accessories,Credit Card,107,Charlie Brown,bob@example.com,Philadelphia,East,USA,VIP
1111,03/04/2023,2,Apparel,Bank Transfer,102,Alice Smith,alice@example.com,San Antonio,South,USA,VIP
9352,03/04/2023,3,Home,Bank Transfer,104,Fiona Green,hannah@example.com,San Diego,West,USA,New
5592,03/04/2023,1,Electronics,Klarna,103,Jenny Grey,charlie@example.com,Dallas,South,USA,Returning
5768,03/05/2023,14,Toys,Klarna,107,Evan Black,bob@example.com,San Jose,West,USA,VIP
8169,03/05/2023,7,Apparel,Klarna,106,Jenny Grey,george@example.com,New York,East,USA,VIP
3882,03/06/2023,14,Toys,Credit Card,106,Ian Blue,hannah@example.com,Los Angeles,West,USA,New
2494,03/06/2023,10,Accessories,Klarna,109,Bob Jones,ian@example.com,Chicago,Midwest,USA,Returning
5800,03/06/2023,2,Apparel,Bank Transfer,109,Ian Blue,evan@example.com,Houston,South,USA,New
3551,03/06/2023,8,Home,Paypal,106,Ian Blue,diana@example.com,Phoenix,West,USA,VIP
7834,03/07/2023,2,Apparel,Paypal,100,Jenny Grey,alice@example.com,Philadelphia,East,USA,Returning
5150,03/07/2023,8,Home,Klarna,106,Ian Blue,hannah@example.com,San Antonio,South,USA,New
8179,03/07/2023,10,Accessories,Credit Card,103,Jenny Grey,fiona@example.com,San Diego,West,USA,Returning
6315,03/07/2023,3,Home,Bank Transfer,102,Jenny Grey,evan@example.com,Dallas,South,USA,Returning
7387,03/07/2023,13,Home,Paypal,104,Charlie Brown,george@example.com,San Jose,West,USA,Returning
3670,03/08/2023,8,Home,Klarna,101,Evan Black,evan@example.com,New York,East,USA,VIP
9490,03/08/2023,10,Accessories,Credit Card,107,Hannah Lee,charlie@example.com,Los Angeles,West,USA,Returning
4854,03/08/2023,7,Apparel,Klarna,108,Hannah Lee,evan@example.com,Chicago,Midwest,USA,New
1038,03/08/2023,8,Home,Klarna,104,Alice Smith,george@example.com,Houston,South,USA,Returning
3099,03/09/2023,13,Home,Paypal,102,Jenny Grey,fiona@example.com,Phoenix,West,USA,Returning
8662,03/10/2023,3,Home,Credit Card,109,Alice Smith,jenny@example.com,Philadelphia,East,USA,VIP
6543,03/10/2023,11,Electronics,Paypal,106,Jenny Grey,jenny@example.com,San Antonio,South,USA,New
6235,03/10/2023,5,Accessories,Paypal,100,Fiona Green,ian@example.com,San Diego,West,USA,Returning
1325,03/10/2023,14,Toys,Bank Transfer,109,George Hill,jenny@example.com,Dallas,South,USA,VIP
3426,03/10/2023,11,Electronics,Bank Transfer,102,Bob Jones,bob@example.com,San Jose,West,USA,VIP
6362,03/11/2023,5,Accessories,Klarna,108,Bob Jones,george@example.com,New York,East,USA,Returning
7229,03/12/2023,5,Accessories,Klarna,101,Evan Black,alice@example.com,Los Angeles,West,USA,Returning
3584,03/12/2023,15,Accessories,Paypal,108,Ian Blue,hannah@example.com,Chicago,Midwest,USA,Returning
5383,03/13/2023,7,Apparel,Bank Transfer,100,Evan Black,charlie@example.com,Houston,South,USA,VIP
3025,03/13/2023,8,Home,Paypal,103,Hannah Lee,hannah@example.com,Phoenix,West,USA,Returning
2528,03/14/2023,12,Apparel,Credit Card,109,Hannah Lee,hannah@example.com,Philadelphia,East,USA,VIP
8351,03/14/2023,8,Home,Paypal,105,Evan Black,charlie@example.com,San Antonio,South,USA,New
1472,03/14/2023,4,Toys,Credit Card,106,Hannah Lee,charlie@example.com,San Diego,West,USA,Returning
3285,03/14/2023,3,Home,Paypal,102,Hannah Lee,evan@example.com,Dallas,South,USA,New
5318,03/14/2023,4,Toys,Credit Card,108,Evan Black,george@example.com,San Jose,West,USA,New
5923,03/15/2023,12,Apparel,Paypal,103,Evan Black,fiona@example.com,New York,East,USA,New
3841,03/15/2023,12,Apparel,Credit Card,104,Charlie Brown,alice@example.com,Los Angeles,West,USA,VIP
7064,03/15/2023,3,Home,Credit Card,107,Alice Smith,fiona@example.com,Chicago,Midwest,USA,VIP
6809,03/15/2023,1,Electronics,Klarna,102,Ian Blue,diana@example.com,Houston,South,USA,VIP
3087,03/16/2023,3,Home,Paypal,107,Bob Jones,ian@example.com,Phoenix,West,USA,VIP
9724,03/17/2023,14,Toys,Paypal,100,Alice Smith,diana@example.com,Philadelphia,East,USA,New
5488,03/18/2023,9,Toys,Credit Card,107,Fiona Green,ian@example.com,San Antonio,South,USA,VIP
8831,03/18/2023,12,Apparel,Klarna,109,Evan Black,evan@example.com,San Diego,West,USA,New
6267,03/18/2023,15,Accessories,Credit Card,107,Alice Smith,jenny@example.com,Dallas,South,USA,New
4526,03/18/2023,3,Home,Klarna,105,George Hill,hannah@example.com,San Jose,West,USA,VIP
4478,03/19/2023,12,Apparel,Bank Transfer,104,George Hill,ian@example.com,New York,East,USA,New
8323,03/19/2023,1,Electronics,Credit Card,108,Diana White,ian@example.com,Los Angeles,West,USA,VIP
9758,03/19/2023,1,Electronics,Credit Card,105,Hannah Lee,george@example.com,Chicago,Midwest,USA,New
8673,03/19/2023,4,Toys,Bank Transfer,100,Fiona Green,jenny@example.com,Houston,South,USA,Returning
6905,03/19/2023,4,Toys,Credit Card,105,Charlie Brown,alice@example.com,Phoenix,West,USA,VIP
5257,03/20/2023,10,Accessories,Credit Card,100,Jenny Grey,hannah@example.com,Philadelphia,East,USA,New
2139,03/20/2023,2,Apparel,Credit Card,105,Jenny Grey,george@example.com,San Antonio,South,USA,VIP
8890,03/20/2023,12,Apparel,Klarna,102,Jenny Grey,charlie@example.com,San Diego,West,USA,New
4920,03/21/2023,8,Home,Paypal,105,Diana White,fiona@example.com,Dallas,South,USA,VIP
5908,03/22/2023,12,Apparel,Credit Card,105,Alice Smith,jenny@example.com,San Jose,West,USA,Returning
9366,03/22/2023,1,Electronics,Credit Card,100,Bob Jones,bob@example.com,New York,East,USA,Returning
2074,03/22/2023,13,Home,Credit Card,108,Bob Jones,charlie@example.com,Los Angeles,West,USA,VIP
8322,03/22/2023,12,Apparel,Credit Card,107,Evan Black,hannah@example.com,Chicago,Midwest,USA,VIP
4956,03/23/2023,3,Home,Klarna,101,Charlie Brown,charlie@example.com,Houston,South,USA,New
8920,03/23/2023,9,Toys,Bank Transfer,101,Bob Jones,jenny@example.com,Phoenix,West,USA,New
4179,03/24/2023,8,Home,Bank Transfer,104,Ian Blue,charlie@example.com,Philadelphia,East,USA,VIP
6996,03/24/2023,9,Toys,Paypal,109,George Hill,charlie@example.com,San Antonio,South,USA,Returning
8008,03/24/2023,7,Apparel,Klarna,101,Hannah Lee,jenny@example.com,San Diego,West,USA,Returning
3940,03/24/2023,2,Apparel,Bank Transfer,100,Hannah Lee,ian@example.com,Dallas,South,USA,VIP
1933,03/24/2023,4,Toys,Credit Card,101,Bob Jones,bob@example.com,San Jose,West,USA,New
9261,03/25/2023,4,Toys,Paypal,104,Evan Black,george@example.com,New York,East,USA,VIP
8862,03/25/2023,4,Toys,Credit Card,109,Diana White,diana@example.com,Los Angeles,West,USA,VIP
3035,03/25/2023,15,Accessories,Bank Transfer,106,Jenny Grey,charlie@example.com,Chicago,Midwest,USA,Returning
1182,03/26/2023,7,Apparel,Klarna,104,Ian Blue,alice@example.com,Houston,South,USA,Returning
1454,03/26/2023,8,Home,Paypal,100,Ian Blue,diana@example.com,Phoenix,West,USA,New
8149,03/26/2023,2,Apparel,Paypal,106,Fiona Green,bob@example.com,Philadelphia,East,USA,New
7189,03/26/2023,1,Electronics,Bank Transfer,105,Charlie Brown,jenny@example.com,San Antonio,South,USA,VIP
6966,03/27/2023,6,Electronics,Bank Transfer,106,Hannah Lee,george@example.com,San Diego,West,USA,VIP
2890,03/28/2023,15,Accessories,Klarna,101,Evan Black,fiona@example.com,Dallas,South,USA,VIP
7606,03/28/2023,10,Accessories,Bank Transfer,104,Diana White,alice@example.com,San Jose,West,USA,VIP
8485,03/28/2023,11,Electronics,Credit Card,107,Hannah Lee,hannah@example.com,New York,East,USA,Returning
4212,03/28/2023,14,Toys,Bank Transfer,106,Fiona Green,ian@example.com,Los Angeles,West,USA,New
8446,03/29/2023,8,Home,Paypal,105,Evan Black,alice@example.com,Chicago,Midwest,USA,New
5016,03/29/2023,4,Toys,Bank Transfer,105,Alice Smith,evan@example.com,Houston,South,USA,New
1442,03/29/2023,7,Apparel,Bank Transfer,100,Diana White,george@example.com,Phoenix,West,USA,New
3995,03/29/2023,2,Apparel,Bank Transfer,100,George Hill,bob@example.com,Philadelphia,East,USA,Returning
6677,03/30/2023,7,Apparel,Credit Card,106,Diana White,fiona@example.com,San Antonio,South,USA,VIP
9067,03/30/2023,4,Toys,Paypal,102,Alice Smith,hannah@example.com,San Diego,West,USA,New
6582,03/30/2023,5,Accessories,Klarna,105,Hannah Lee,hannah@example.com,Dallas,South,USA,New
4220,03/30/2023,1,Electronics,Bank Transfer,104,George Hill,jenny@example.com,San Jose,West,USA,VIP
8430,03/31/2023,12,Apparel,Klarna,102,Evan Black,jenny@example.com,New York,East,USA,Returning
5876,03/31/2023,5,Accessories,Klarna,105,Jenny Grey,hannah@example.com,Los Angeles,West,USA,Returning
7731,03/31/2023,3,Home,Credit Card,102,Evan Black,fiona@example.com,Chicago,Midwest,USA,New
7218,04/01/2023,5,Accessories,Paypal,107,Fiona Green,fiona@example.com,Houston,South,USA,New
2210,04/01/2023,2,Apparel,Klarna,106,George Hill,diana@example.com,Phoenix,West,USA,New
5349,04/01/2023,7,Apparel,Credit Card,108,Diana White,bob@example.com,Philadelphia,East,USA,Returning
4459,04/01/2023,14,Toys,Credit Card,104,Charlie Brown,evan@example.com,San Antonio,South,USA,New
7360,04/01/2023,3,Home,Bank Transfer,100,Alice Smith,ian@example.com,San Diego,West,USA,VIP
6475,04/02/2023,5,Accessories,Klarna,109,George Hill,charlie@example.com,Dallas,South,USA,Returning
4865,04/02/2023,14,Toys,Credit Card,107,Jenny Grey,evan@example.com,San Jose,West,USA,Returning
9083,04/02/2023,5,Accessories,Credit Card,101,Bob Jones,fiona@example.com,New York,East,USA,VIP
2327,04/03/2023,6,Electronics,Paypal,105,George Hill,fiona@example.com,Los Angeles,West,USA,VIP
3562,04/03/2023,5,Accessories,Paypal,100,Fiona Green,charlie@example.com,Chicago,Midwest,USA,Returning
6918,04/03/2023,13,Home,Credit Card,105,Charlie Brown,charlie@example.com,Houston,South,USA,New
6718,04/03/2023,11,Electronics,Bank Transfer,103,Bob Jones,hannah@example.com,Phoenix,West,USA,Returning
2374,04/03/2023,8,Home,Credit Card,104,George Hill,evan@example.com,Philadelphia,East,USA,New
3928,04/04/2023,1,Electronics,Klarna,109,George Hill,evan@example.com,San Antonio,South,USA,VIP
5274,04/04/2023,4,Toys,Paypal,106,Evan Black,ian@example.com,San Diego,West,USA,New
5764,04/05/2023,4,Toys,Credit Card,105,Ian Blue,charlie@example.com,Dallas,South,USA,VIP
